date,year,week,muscle_group,exercise_name,weight,reps,volume,work_rate,frequency,max_1RM
2025-12-29,2026,1,Biceps,Hammer Curl (Dumbbell),20.0,15.0,300.0,186.31578947368422,1,43.21521175453759
2025-12-29,2026,1,Biceps,Hammer Curl (Dumbbell),30.0,10.0,300.0,186.31578947368422,1,43.21521175453759
2025-12-29,2026,1,Forearms,Seated Palms Up Wrist Curl,20.0,12.0,240.0,104.21052631578947,1,28.81014116969173
2025-12-29,2026,1,Forearms,Seated Palms Up Wrist Curl,20.0,10.0,200.0,104.21052631578947,1,28.81014116969173
2025-12-03,2025,49,Quadriceps,Squat (Barbell),45.0,12.0,540.0,478.1946902654867,1,253.15031503150314
2025-12-03,2025,49,Quadriceps,Squat (Barbell),135.0,8.0,1080.0,478.1946902654867,1,253.15031503150314
2025-12-03,2025,49,Quadriceps,Squat (Barbell),225.0,5.0,1125.0,478.1946902654867,1,253.15031503150314
2025-12-03,2025,49,Quadriceps,Squat (Barbell),225.0,5.0,1125.0,478.1946902654867,1,253.15031503150314
2025-12-03,2025,49,Quadriceps,Squat (Barbell),225.0,5.0,1125.0,478.1946902654867,1,253.15031503150314
2025-12-03,2025,49,Quadriceps,Squat (Barbell),225.0,5.0,1125.0,478.1946902654867,1,253.15031503150314
2025-12-03,2025,49,Quadriceps,Squat (Barbell),225.0,4.0,900.0,478.1946902654867,1,253.15031503150314
2025-12-03,2025,49,other,Weird Shoulder Rotator Stretch,10.0,10.0,100.0,33.6283185840708,1,13.336889837289943
2025-12-03,2025,49,other,Weird Shoulder Rotator Stretch,10.0,10.0,100.0,33.6283185840708,1,13.336889837289943
2025-12-03,2025,49,other,Weird Shoulder Rotator Stretch,10.0,10.0,100.0,33.6283185840708,1,13.336889837289943
2025-12-03,2025,49,Chest,Feet Up Bench Press (Barbell),45.0,12.0,540.0,332.9203539823009,2,180.04801280341425
2025-12-03,2025,49,Chest,Feet Up Bench Press (Barbell),135.0,10.0,1350.0,332.9203539823009,2,180.04801280341425
2025-12-03,2025,49,Chest,Feet Up Bench Press (Barbell),135.0,8.0,1080.0,332.9203539823009,2,180.04801280341425
2025-12-03,2025,49,Quadriceps,Leg Extension (Machine),180.0,12.0,2160.0,478.1946902654867,1,302.50648228176317
2025-12-03,2025,49,Quadriceps,Leg Extension (Machine),210.0,12.0,2520.0,478.1946902654867,1,302.50648228176317
2025-12-03,2025,49,Quadriceps,Leg Extension (Machine),210.0,12.0,2520.0,478.1946902654867,1,302.50648228176317
2025-12-03,2025,49,Hamstrings,Lying Leg Curl (Machine),105.0,8.0,840.0,282.4778761061947,1,130.37000248323812
2025-12-03,2025,49,Hamstrings,Lying Leg Curl (Machine),105.0,8.0,840.0,282.4778761061947,1,130.37000248323812
2025-12-03,2025,49,Hamstrings,Lying Leg Curl (Machine),105.0,8.0,840.0,282.4778761061947,1,130.37000248323812
2025-12-03,2025,49,Shoulders,Lateral Raise (Dumbbell),25.0,8.0,200.0,76.22418879056048,2,31.040476781723363
2025-12-03,2025,49,Shoulders,Lateral Raise (Dumbbell),20.0,12.0,240.0,76.22418879056048,2,31.040476781723363
2025-12-03,2025,49,Shoulders,Lateral Raise (Dumbbell),20.0,12.0,240.0,76.22418879056048,2,31.040476781723363
2025-12-03,2025,49,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,302.6548672566372,1,43.21521175453759
2025-12-03,2025,49,Biceps,Preacher Curl (Machine),90.0,12.0,1080.0,302.6548672566372,1,129.64563526361277
2025-12-03,2025,49,Biceps,Preacher Curl (Machine),90.0,12.0,1080.0,302.6548672566372,1,129.64563526361277
2025-12-03,2025,49,Biceps,Preacher Curl (Machine),90.0,12.0,1080.0,302.6548672566372,1,129.64563526361277
2025-12-03,2025,49,Calves,Seated Calf Raise,100.0,10.0,1000.0,336.283185840708,1,133.36889837289942
2025-12-03,2025,49,Calves,Seated Calf Raise,100.0,10.0,1000.0,336.283185840708,1,133.36889837289942
2025-12-03,2025,49,Calves,Seated Calf Raise,100.0,10.0,1000.0,336.283185840708,1,133.36889837289942
2025-12-03,2025,49,Adductors,Hip Adduction (Machine),250.0,15.0,3750.0,1176.9911504424779,1,409.2992796332678
2025-12-03,2025,49,Adductors,Hip Adduction (Machine),250.0,15.0,3750.0,1176.9911504424779,1,409.2992796332678
2025-12-03,2025,49,Adductors,Hip Adduction (Machine),250.0,12.0,3000.0,1176.9911504424779,1,409.2992796332678
2025-12-03,2025,49,Abductors,Hip Abduction (Machine),205.0,12.0,2460.0,827.2566371681417,1,295.3039469893402
2025-12-03,2025,49,Abductors,Hip Abduction (Machine),205.0,12.0,2460.0,827.2566371681417,1,295.3039469893402
2025-12-03,2025,49,Abductors,Hip Abduction (Machine),205.0,12.0,2460.0,827.2566371681417,1,295.3039469893402
2025-12-03,2025,49,Abdominals,Crunch (Machine),190.0,12.0,2280.0,724.1297935103245,2,273.6963411120714
2025-12-03,2025,49,Abdominals,Crunch (Machine),190.0,12.0,2280.0,724.1297935103245,2,273.6963411120714
2025-12-03,2025,49,Abdominals,Crunch (Machine),190.0,10.0,1900.0,724.1297935103245,2,273.6963411120714
2025-12-01,2025,49,Chest,Bench Press (Barbell),45.0,12.0,540.0,362.6666666666667,2,229.6995281847529
2025-12-01,2025,49,Chest,Bench Press (Barbell),135.0,5.0,675.0,362.6666666666667,2,229.6995281847529
2025-12-01,2025,49,Chest,Bench Press (Barbell),185.0,8.0,1480.0,362.6666666666667,2,229.6995281847529
2025-12-01,2025,49,Chest,Bench Press (Barbell),185.0,7.0,1295.0,362.6666666666667,2,229.6995281847529
2025-12-01,2025,49,Chest,Bench Press (Barbell),185.0,6.0,1110.0,362.6666666666667,2,229.6995281847529
2025-12-01,2025,49,Abdominals,Hanging Leg Raise,,5.0,,0.0,2,
2025-12-01,2025,49,Abdominals,Hanging Leg Raise,,12.0,,0.0,2,
2025-12-01,2025,49,Abdominals,Hanging Leg Raise,,12.0,,0.0,2,
2025-12-01,2025,49,Shoulders,Lateral Raise (Dumbbell),25.0,12.0,300.0,105.33333333333333,2,36.01267646211466
2025-12-01,2025,49,Shoulders,Lateral Raise (Dumbbell),25.0,10.0,250.0,105.33333333333333,2,36.01267646211466
2025-12-01,2025,49,Shoulders,Lateral Raise (Dumbbell),20.0,8.0,160.0,105.33333333333333,2,36.01267646211466
2025-12-01,2025,49,Triceps,Bench Press - Close Grip (Barbell),135.0,12.0,1620.0,414.22222222222223,1,194.46845289541918
2025-12-01,2025,49,Triceps,Bench Press - Close Grip (Barbell),95.0,15.0,1425.0,414.22222222222223,1,194.46845289541918
2025-12-01,2025,49,Triceps,Bench Press - Close Grip (Barbell),95.0,5.0,475.0,414.22222222222223,1,194.46845289541918
2025-12-01,2025,49,Triceps,Bench Press - Close Grip (Barbell),95.0,12.0,1140.0,414.22222222222223,1,194.46845289541918
2025-12-01,2025,49,Shoulders,Overhead Press (Barbell),95.0,5.0,475.0,105.33333333333333,2,106.88568856885688
2025-11-30,2025,48,Glutes,Deadlift (Barbell),45.0,12.0,540.0,420.8241758241758,1,391.1100074497144
2025-11-30,2025,48,Glutes,Deadlift (Barbell),135.0,8.0,1080.0,420.8241758241758,1,391.1100074497144
2025-11-30,2025,48,Glutes,Deadlift (Barbell),225.0,5.0,1125.0,420.8241758241758,1,391.1100074497144
2025-11-30,2025,48,Glutes,Deadlift (Barbell),315.0,8.0,2520.0,420.8241758241758,1,391.1100074497144
2025-11-30,2025,48,Glutes,Deadlift (Barbell),315.0,8.0,2520.0,420.8241758241758,1,391.1100074497144
2025-11-30,2025,48,Glutes,Deadlift (Barbell),315.0,7.0,2205.0,420.8241758241758,1,391.1100074497144
2025-11-30,2025,48,Upper Back,Bent Over Row (Barbell),135.0,11.0,1485.0,318.46153846153845,1,186.9806094182825
2025-11-30,2025,48,Upper Back,Bent Over Row (Barbell),135.0,9.0,1215.0,318.46153846153845,1,186.9806094182825
2025-11-30,2025,48,Upper Back,Bent Over Row (Barbell),135.0,8.0,1080.0,318.46153846153845,1,186.9806094182825
2025-11-30,2025,48,Abdominals,Hanging Leg Raise,,12.0,,0.0,4,
2025-11-30,2025,48,Abdominals,Hanging Leg Raise,,12.0,,0.0,4,
2025-11-30,2025,48,Abdominals,Hanging Leg Raise,,12.0,,0.0,4,
2025-11-30,2025,48,Biceps,Bicep Curl (Barbell),50.0,12.0,600.0,138.5054945054945,3,86.43042350907518
2025-11-30,2025,48,Biceps,Bicep Curl (Barbell),60.0,12.0,720.0,138.5054945054945,3,86.43042350907518
2025-11-30,2025,48,Biceps,Bicep Curl (Barbell),60.0,12.0,720.0,138.5054945054945,3,86.43042350907518
2025-11-30,2025,48,Biceps,Hammer Curl (Dumbbell),35.0,12.0,420.0,138.5054945054945,3,50.41774704696053
2025-11-30,2025,48,Biceps,Hammer Curl (Dumbbell),35.0,8.0,280.0,138.5054945054945,3,50.41774704696053
2025-11-30,2025,48,Rear Delts,Face Pull,27.0,12.0,324.0,97.81318681318682,1,49.115913555992144
2025-11-30,2025,48,Rear Delts,Face Pull,30.0,15.0,450.0,97.81318681318682,1,49.115913555992144
2025-11-30,2025,48,other,Reverse Wrist Curl Cable Straight Bar,33.0,12.0,396.0,103.62637362637363,2,47.53673292999135
2025-11-30,2025,48,other,Reverse Wrist Curl Cable Straight Bar,33.0,12.0,396.0,103.62637362637363,2,47.53673292999135
2025-11-30,2025,48,other,Wrist Curl Cable Straight Bar,53.0,8.0,424.0,103.62637362637363,2,65.80581077725353
2025-11-30,2025,48,other,Wrist Curl Cable Straight Bar,53.0,8.0,424.0,103.62637362637363,2,65.80581077725353
2025-11-28,2025,48,Chest,Bench Press (Barbell),45.0,12.0,540.0,203.03738317757006,2,255.97269624573374
2025-11-28,2025,48,Chest,Bench Press (Barbell),135.0,3.0,405.0,203.03738317757006,2,255.97269624573374
2025-11-28,2025,48,Chest,Bench Press (Barbell),185.0,8.0,1480.0,203.03738317757006,2,255.97269624573374
2025-11-28,2025,48,Chest,Bench Press (Barbell),205.0,2.0,410.0,203.03738317757006,2,255.97269624573374
2025-11-28,2025,48,Chest,Bench Press (Barbell),185.0,5.0,925.0,203.03738317757006,2,255.97269624573374
2025-11-28,2025,48,Chest,Bench Press (Barbell),135.0,18.0,2430.0,203.03738317757006,2,255.97269624573374
2025-11-28,2025,48,Shoulders,Overhead Press (Barbell),95.0,8.0,760.0,139.55607476635512,2,117.95381177054878
2025-11-28,2025,48,Shoulders,Overhead Press (Barbell),95.0,7.0,665.0,139.55607476635512,2,117.95381177054878
2025-11-28,2025,48,Shoulders,Overhead Press (Barbell),95.0,6.0,570.0,139.55607476635512,2,117.95381177054878
2025-11-28,2025,48,Chest,Incline Bench Press (Dumbbell),55.0,6.0,330.0,203.03738317757006,2,63.879210220673635
2025-11-28,2025,48,Chest,Incline Bench Press (Dumbbell),55.0,6.0,330.0,203.03738317757006,2,63.879210220673635
2025-11-28,2025,48,Chest,Incline Bench Press (Dumbbell),55.0,6.0,330.0,203.03738317757006,2,63.879210220673635
2025-11-28,2025,48,Triceps,Triceps Dip (Weighted),0.1,5.0,0.5,28.809034267912775,2,28.127812781278127
2025-11-28,2025,48,Triceps,Triceps Dip (Weighted),25.0,5.0,125.0,28.809034267912775,2,28.127812781278127
2025-11-28,2025,48,Triceps,Triceps Dip (Weighted),25.0,4.0,100.0,28.809034267912775,2,28.127812781278127
2025-11-28,2025,48,Triceps,Triceps Dip (Weighted),0.1,2.0,0.2,28.809034267912775,2,28.127812781278127
2025-11-28,2025,48,Shoulders,Lateral Raise (Dumbbell),20.0,12.0,240.0,139.55607476635512,2,28.81014116969173
2025-11-28,2025,48,Shoulders,Lateral Raise (Dumbbell),20.0,12.0,240.0,139.55607476635512,2,28.81014116969173
2025-11-28,2025,48,Shoulders,Lateral Raise (Dumbbell),20.0,12.0,240.0,139.55607476635512,2,28.81014116969173
2025-11-28,2025,48,Triceps,Skullcrusher (Dumbbell),20.0,8.0,160.0,28.809034267912775,2,24.83238142537869
2025-11-28,2025,48,Triceps,Skullcrusher (Dumbbell),20.0,5.0,100.0,28.809034267912775,2,24.83238142537869
2025-11-28,2025,48,Triceps,Skullcrusher (Dumbbell),15.0,8.0,120.0,28.809034267912775,2,24.83238142537869
2025-11-28,2025,48,Triceps,Skullcrusher (Dumbbell),20.0,8.0,160.0,28.809034267912775,2,24.83238142537869
2025-11-28,2025,48,Triceps,Skullcrusher (Dumbbell),15.0,5.0,75.0,28.809034267912775,2,24.83238142537869
2025-11-28,2025,48,Chest,Incline Chest Fly (Dumbbell),20.0,12.0,240.0,203.03738317757006,2,28.81014116969173
2025-11-28,2025,48,Chest,Incline Chest Fly (Dumbbell),20.0,12.0,240.0,203.03738317757006,2,28.81014116969173
2025-11-28,2025,48,Chest,Incline Chest Fly (Dumbbell),20.0,12.0,240.0,203.03738317757006,2,28.81014116969173
2025-11-28,2025,48,Abdominals,Crunch (Machine),205.0,1.0,205.0,383.4579439252336,4,273.6963411120714
2025-11-28,2025,48,Abdominals,Crunch (Machine),250.0,2.0,500.0,383.4579439252336,4,273.6963411120714
2025-11-28,2025,48,Abdominals,Crunch (Machine),190.0,12.0,2280.0,383.4579439252336,4,273.6963411120714
2025-11-28,2025,48,Abdominals,Crunch (Machine),205.0,7.0,1435.0,383.4579439252336,4,273.6963411120714
2025-11-28,2025,48,Abdominals,Crunch (Machine),190.0,8.0,1520.0,383.4579439252336,4,273.6963411120714
2025-11-28,2025,48,Abdominals,Crunch (Machine),190.0,8.0,1520.0,383.4579439252336,4,273.6963411120714
2025-11-25,2025,48,Hamstrings,Lying Leg Curl (Machine),105.0,8.0,840.0,254.47852760736197,1,130.37000248323812
2025-11-25,2025,48,Hamstrings,Lying Leg Curl (Machine),105.0,8.0,840.0,254.47852760736197,1,130.37000248323812
2025-11-25,2025,48,Hamstrings,Lying Leg Curl (Machine),95.0,8.0,760.0,254.47852760736197,1,130.37000248323812
2025-11-25,2025,48,Calves,Seated Calf Raise,90.0,10.0,900.0,244.04907975460122,1,120.03200853560949
2025-11-25,2025,48,Calves,Seated Calf Raise,90.0,8.0,720.0,244.04907975460122,1,120.03200853560949
2025-11-25,2025,48,Calves,Seated Calf Raise,90.0,8.0,720.0,244.04907975460122,1,120.03200853560949
2025-11-25,2025,48,other,Tibia Raises,,10.0,,79.00306748466258,2,
2025-11-25,2025,48,other,Tibia Raises,,10.0,,79.00306748466258,2,
2025-11-25,2025,48,other,Tibia Raises,,10.0,,79.00306748466258,2,
2025-11-25,2025,48,Quadriceps,Leg Extension (Machine),180.0,12.0,2160.0,349.9824715162138,1,259.29127052722555
2025-11-25,2025,48,Quadriceps,Leg Extension (Machine),180.0,12.0,2160.0,349.9824715162138,1,259.29127052722555
2025-11-25,2025,48,Quadriceps,Leg Extension (Machine),180.0,12.0,2160.0,349.9824715162138,1,259.29127052722555
2025-11-25,2025,48,Biceps,Hammer Curl (Dumbbell),25.0,12.0,300.0,187.73006134969324,3,50.41774704696053
2025-11-25,2025,48,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,187.73006134969324,3,50.41774704696053
2025-11-25,2025,48,Biceps,Hammer Curl (Dumbbell),35.0,12.0,420.0,187.73006134969324,3,50.41774704696053
2025-11-25,2025,48,Biceps,Hammer Curl (Dumbbell),35.0,12.0,420.0,187.73006134969324,3,50.41774704696053
2025-11-25,2025,48,Adductors,Hip Adduction (Machine),220.0,12.0,2640.0,882.3312883435583,1,360.1267646211466
2025-11-25,2025,48,Adductors,Hip Adduction (Machine),235.0,12.0,2820.0,882.3312883435583,1,360.1267646211466
2025-11-25,2025,48,Adductors,Hip Adduction (Machine),250.0,12.0,3000.0,882.3312883435583,1,360.1267646211466
2025-11-25,2025,48,Abdominals,Crunch (Machine),195.0,12.0,2340.0,355.90490797546016,4,280.8988764044944
2025-11-25,2025,48,Abdominals,Crunch (Machine),195.0,12.0,2340.0,355.90490797546016,4,280.8988764044944
2025-11-25,2025,48,Abdominals,Crunch (Machine),195.0,11.0,2145.0,355.90490797546016,4,280.8988764044944
2025-11-25,2025,48,Abductors,Hip Abduction (Machine),205.0,12.0,2460.0,769.6932515337423,1,295.3039469893402
2025-11-25,2025,48,Abductors,Hip Abduction (Machine),205.0,12.0,2460.0,769.6932515337423,1,295.3039469893402
2025-11-25,2025,48,Abductors,Hip Abduction (Machine),205.0,12.0,2460.0,769.6932515337423,1,295.3039469893402
2025-11-25,2025,48,Biceps,Preacher Curl (Machine),90.0,10.0,900.0,187.73006134969324,3,120.03200853560949
2025-11-25,2025,48,Biceps,Preacher Curl (Machine),90.0,10.0,900.0,187.73006134969324,3,120.03200853560949
2025-11-25,2025,48,Biceps,Preacher Curl (Machine),75.0,12.0,900.0,187.73006134969324,3,120.03200853560949
2025-11-25,2025,48,Abdominals,Hanging Leg Raise,,5.0,,355.90490797546016,4,
2025-11-25,2025,48,Abdominals,Hanging Leg Raise,,8.0,,355.90490797546016,4,
2025-11-25,2025,48,Abdominals,Hanging Leg Raise,,5.0,,355.90490797546016,4,
2025-11-25,2025,48,other,Wrist Curl Cable Straight Bar,25.0,12.0,300.0,79.00306748466258,2,75.62662057044079
2025-11-25,2025,48,other,Wrist Curl Cable Straight Bar,52.5,12.0,630.0,79.00306748466258,2,75.62662057044079
2025-11-25,2025,48,other,Wrist Curl Cable Straight Bar,52.5,12.0,630.0,79.00306748466258,2,75.62662057044079
2025-11-25,2025,48,other,Reverse Wrist Curl Cable Straight Bar,30.0,12.0,360.0,79.00306748466258,2,54.019014693172
2025-11-25,2025,48,other,Reverse Wrist Curl Cable Straight Bar,30.0,12.0,360.0,79.00306748466258,2,54.019014693172
2025-11-25,2025,48,other,Reverse Wrist Curl Cable Straight Bar,37.5,12.0,450.0,79.00306748466258,2,54.019014693172
2025-11-25,2025,48,Quadriceps,Squat (Barbell),45.0,12.0,540.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),135.0,5.0,675.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),225.0,1.0,225.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),265.0,1.0,265.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),275.0,1.0,275.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),225.0,5.0,1125.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),225.0,5.0,1125.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),225.0,6.0,1350.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),225.0,5.0,1125.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),225.0,5.0,1125.0,851.4498933901918,1,275.0
2025-11-25,2025,48,Quadriceps,Squat (Barbell),135.0,10.0,1350.0,851.4498933901918,1,275.0
2025-11-25,2025,48,other,Weird Shoulder Rotator Stretch,10.0,10.0,100.0,192.20149253731344,2,13.336889837289943
2025-11-25,2025,48,other,Weird Shoulder Rotator Stretch,10.0,10.0,100.0,192.20149253731344,2,13.336889837289943
2025-11-25,2025,48,other,Weird Shoulder Rotator Stretch,10.0,10.0,100.0,192.20149253731344,2,13.336889837289943
2025-11-24,2025,48,Chest,Bench Press (Barbell),45.0,12.0,540.0,131.79530201342283,2,222.03552568410944
2025-11-24,2025,48,Chest,Bench Press (Barbell),155.0,5.0,775.0,131.79530201342283,2,222.03552568410944
2025-11-24,2025,48,Chest,Bench Press (Barbell),185.0,3.0,555.0,131.79530201342283,2,222.03552568410944
2025-11-24,2025,48,Chest,Bench Press (Barbell),185.0,7.0,1295.0,131.79530201342283,2,222.03552568410944
2025-11-24,2025,48,Chest,Bench Press (Barbell),185.0,5.0,925.0,131.79530201342283,2,222.03552568410944
2025-11-24,2025,48,Chest,Bench Press (Barbell),135.0,14.0,1890.0,131.79530201342283,2,222.03552568410944
2025-11-24,2025,48,Shoulders,Overhead Press (Barbell),85.0,10.0,850.0,85.90604026845638,2,113.36356361696453
2025-11-24,2025,48,Shoulders,Overhead Press (Barbell),85.0,7.0,595.0,85.90604026845638,2,113.36356361696453
2025-11-24,2025,48,Shoulders,Overhead Press (Barbell),85.0,7.0,595.0,85.90604026845638,2,113.36356361696453
2025-11-24,2025,48,Chest,Incline Bench Press (Dumbbell),55.0,7.0,385.0,131.79530201342283,2,68.2890489197914
2025-11-24,2025,48,Chest,Incline Bench Press (Dumbbell),55.0,8.0,440.0,131.79530201342283,2,68.2890489197914
2025-11-24,2025,48,Chest,Incline Bench Press (Dumbbell),55.0,6.0,330.0,131.79530201342283,2,68.2890489197914
2025-11-24,2025,48,Triceps,Triceps Dip (Weighted),25.0,6.0,150.0,26.006711409395972,2,29.036004645760745
2025-11-24,2025,48,Triceps,Triceps Dip (Weighted),25.0,5.0,125.0,26.006711409395972,2,29.036004645760745
2025-11-24,2025,48,Triceps,Triceps Dip (Weighted),,6.0,,26.006711409395972,2,29.036004645760745
2025-11-24,2025,48,Biceps,Preacher Curl (Machine),90.0,9.0,810.0,175.16778523489933,3,120.03200853560949
2025-11-24,2025,48,Biceps,Preacher Curl (Machine),90.0,10.0,900.0,175.16778523489933,3,120.03200853560949
2025-11-24,2025,48,Biceps,Preacher Curl (Machine),90.0,10.0,900.0,175.16778523489933,3,120.03200853560949
2025-11-24,2025,48,Abdominals,Crunch (Machine),190.0,12.0,2280.0,459.06040268456377,4,273.6963411120714
2025-11-24,2025,48,Abdominals,Crunch (Machine),190.0,12.0,2280.0,459.06040268456377,4,273.6963411120714
2025-11-24,2025,48,Abdominals,Crunch (Machine),190.0,12.0,2280.0,459.06040268456377,4,273.6963411120714
2025-11-24,2025,48,Triceps,Skullcrusher (Dumbbell),20.0,8.0,160.0,26.006711409395972,2,24.83238142537869
2025-11-24,2025,48,Triceps,Skullcrusher (Dumbbell),20.0,8.0,160.0,26.006711409395972,2,24.83238142537869
2025-11-24,2025,48,Triceps,Skullcrusher (Dumbbell),15.0,12.0,180.0,26.006711409395972,2,24.83238142537869
2025-11-24,2025,48,Chest,Incline Chest Fly (Dumbbell),20.0,12.0,240.0,131.79530201342283,2,28.81014116969173
2025-11-24,2025,48,Chest,Incline Chest Fly (Dumbbell),20.0,12.0,240.0,131.79530201342283,2,28.81014116969173
2025-11-24,2025,48,Chest,Incline Chest Fly (Dumbbell),20.0,12.0,240.0,131.79530201342283,2,28.81014116969173
2025-11-24,2025,48,Shoulders,Lateral Raise (Dumbbell),20.0,10.0,200.0,85.90604026845638,2,26.673779674579887
2025-11-24,2025,48,Shoulders,Lateral Raise (Dumbbell),20.0,8.0,160.0,85.90604026845638,2,26.673779674579887
2025-11-24,2025,48,Shoulders,Lateral Raise (Dumbbell),20.0,8.0,160.0,85.90604026845638,2,26.673779674579887
2025-11-22,2025,47,Glutes,Deadlift (Barbell),45.0,12.0,540.0,258.0267857142857,1,365.8536585365854
2025-11-22,2025,47,Glutes,Deadlift (Barbell),135.0,8.0,1080.0,258.0267857142857,1,365.8536585365854
2025-11-22,2025,47,Glutes,Deadlift (Barbell),225.0,5.0,1125.0,258.0267857142857,1,365.8536585365854
2025-11-22,2025,47,Glutes,Deadlift (Barbell),315.0,6.0,1890.0,258.0267857142857,1,365.8536585365854
2025-11-22,2025,47,Glutes,Deadlift (Barbell),315.0,6.0,1890.0,258.0267857142857,1,365.8536585365854
2025-11-22,2025,47,Glutes,Deadlift (Barbell),315.0,6.0,1890.0,258.0267857142857,1,365.8536585365854
2025-11-22,2025,47,Glutes,Deadlift (Barbell),225.0,12.0,2700.0,258.0267857142857,1,365.8536585365854
2025-11-22,2025,47,Upper Back,Bent Over Row (Barbell),95.0,12.0,1140.0,198.79166666666666,1,165.65831172572746
2025-11-22,2025,47,Upper Back,Bent Over Row (Barbell),115.0,12.0,1380.0,198.79166666666666,1,165.65831172572746
2025-11-22,2025,47,Upper Back,Bent Over Row (Barbell),115.0,10.0,1150.0,198.79166666666666,1,165.65831172572746
2025-11-22,2025,47,Biceps,Bicep Curl (Barbell),60.0,12.0,720.0,89.7,1,86.43042350907518
2025-11-22,2025,47,Biceps,Bicep Curl (Barbell),60.0,12.0,720.0,89.7,1,86.43042350907518
2025-11-22,2025,47,Biceps,Bicep Curl (Barbell),60.0,12.0,720.0,89.7,1,86.43042350907518
2025-11-22,2025,47,Rear Delts,Face Pull,30.0,15.0,450.0,63.37499999999999,1,49.115913555992144
2025-11-22,2025,47,Rear Delts,Face Pull,30.0,12.0,360.0,63.37499999999999,1,49.115913555992144
2025-11-22,2025,47,Rear Delts,Face Pull,30.0,12.0,360.0,63.37499999999999,1,49.115913555992144
2025-11-22,2025,47,Biceps,Hammer Curl (Dumbbell),25.0,12.0,300.0,89.7,1,36.01267646211466
2025-11-22,2025,47,Biceps,Hammer Curl (Dumbbell),25.0,12.0,300.0,89.7,1,36.01267646211466
2025-11-22,2025,47,Abdominals,Hanging Leg Raise,,12.0,,0.0,3,
2025-11-22,2025,47,Abdominals,Hanging Leg Raise,,8.0,,0.0,3,
2025-11-22,2025,47,Abdominals,Hanging Leg Raise,,8.0,,0.0,3,
2025-11-22,2025,47,Abdominals,Hanging Leg Raise,,6.0,,0.0,3,
2025-11-22,2025,47,other,Reverse Wrist Curl Cable Straight Bar,30.0,8.0,240.0,65.0,2,43.21521175453759
2025-11-22,2025,47,other,Reverse Wrist Curl Cable Straight Bar,30.0,12.0,360.0,65.0,2,43.21521175453759
2025-11-22,2025,47,other,Wrist Curl Cable Straight Bar,50.0,8.0,400.0,65.0,2,72.02535292422932
2025-11-22,2025,47,other,Wrist Curl Cable Straight Bar,50.0,12.0,600.0,65.0,2,72.02535292422932
2025-11-20,2025,47,Chest,Bench Press (Barbell),45.0,12.0,540.0,108.17266187050359,1,210.8619625591442
2025-11-20,2025,47,Chest,Bench Press (Barbell),135.0,5.0,675.0,108.17266187050359,1,210.8619625591442
2025-11-20,2025,47,Chest,Bench Press (Barbell),185.0,3.0,555.0,108.17266187050359,1,210.8619625591442
2025-11-20,2025,47,Chest,Bench Press (Barbell),205.0,2.0,410.0,108.17266187050359,1,210.8619625591442
2025-11-20,2025,47,Chest,Bench Press (Barbell),185.0,5.0,925.0,108.17266187050359,1,210.8619625591442
2025-11-20,2025,47,Chest,Bench Press (Barbell),185.0,5.0,925.0,108.17266187050359,1,210.8619625591442
2025-11-20,2025,47,Chest,Bench Press (Barbell),135.0,8.0,1080.0,108.17266187050359,1,210.8619625591442
2025-11-20,2025,47,Shoulders,Overhead Press (Barbell),85.0,8.0,680.0,71.65467625899281,1,105.53762105785944
2025-11-20,2025,47,Shoulders,Overhead Press (Barbell),85.0,8.0,680.0,71.65467625899281,1,105.53762105785944
2025-11-20,2025,47,Shoulders,Overhead Press (Barbell),85.0,8.0,680.0,71.65467625899281,1,105.53762105785944
2025-11-20,2025,47,Chest,Incline Bench Press (Dumbbell),55.0,7.0,385.0,108.17266187050359,1,68.2890489197914
2025-11-20,2025,47,Chest,Incline Bench Press (Dumbbell),55.0,8.0,440.0,108.17266187050359,1,68.2890489197914
2025-11-20,2025,47,Chest,Incline Bench Press (Dumbbell),55.0,6.0,330.0,108.17266187050359,1,68.2890489197914
2025-11-20,2025,47,Triceps,Triceps Dip (Weighted),25.0,6.0,150.0,91.51079136690647,1,29.036004645760745
2025-11-20,2025,47,Triceps,Triceps Dip (Weighted),25.0,5.0,125.0,91.51079136690647,1,29.036004645760745
2025-11-20,2025,47,Triceps,Triceps Dip (Weighted),25.0,1.0,25.0,91.51079136690647,1,29.036004645760745
2025-11-20,2025,47,Shoulders,Lateral Raise (Cable),15.0,10.0,150.0,71.65467625899281,1,20.005334755934914
